sport_key,sport,market,side,event_id,american_odds,model_prob,sized_prob,fair_prob,closing_fair_prob,edge_pct,edge_pct_raw,shrinkage_alpha,ev_pct,bet_pct,bet_usd,outcome,pnl,clv_prob_pts,clv_pct,signals,sig_sharp,sig_rlm,sig_fade,n_signals
baseball_mlb,MLB,h2h,Washington Nationals,07fcb9aa4b08eff491227a6d817d08a7,140.0,0.4980649155768749,0.4508847494056305,0.4037045832343862,0.4037045832343862,4.72,9.44,0.5,8.21,0.014664892602413061,146.64892602413062,0,-146.64892602413062,0.0,0.0,SHARP_MONEY,1,0,0,1
baseball_mlb,MLB,h2h,Baltimore Orioles,092612a571aeb504211ec7f4950924e3,240.0,0.4567728395047176,0.3713184134032503,0.285863987301783,0.285863987301783,8.55,17.09,0.5,26.25,0.02734193808031781,273.4193808031781,0,-273.4193808031781,0.0,0.0,CLV_MODEL,0,0,0,0
baseball_mlb,MLB,h2h,Boston Red Sox,0a103297db91d5bd1abf13d04b710c2a,320.0,0.4221197997668524,0.3534086543318248,0.2846975088967971,0.2846975088967971,6.87,13.74,0.5,48.43,0.03783721470263001,378.3721470263001,0,-378.3721470263001,0.0,0.0,CLV_MODEL,0,0,0,0
baseball_mlb,MLB,h2h,Milwaukee Brewers,0bbbb2fddbaa8b74fdca003a5d074d6f,105.0,0.5226536643474244,0.5113268321737122,0.5,0.5,1.13,2.27,0.5,4.82,0.011480953799073806,114.80953799073805,0,-114.80953799073805,0.0,0.0,CLV_MODEL,0,0,0,0
baseball_mlb,MLB,h2h,Colorado Rockies,0f65cc2fecae3661933682f1525e806d,184.0,0.49640725634122723,0.4181624394554358,0.33991762256964436,0.33991762256964436,7.82,15.65,0.5,18.76,0.025486593485521406,254.86593485521405,1,468.9533201335938,0.0,0.0,CLV_MODEL,0,0,0,0
baseball_mlb,MLB,h2h,Minnesota Twins,0fb188572539c3bf9558877136a1c260,115.0,0.5244496203145388,0.48509302721153297,0.44573643410852715,0.44573643410852715,3.94,7.87,0.5,4.3,0.009336958370607808,93.36958370607807,1,107.37502126198977,0.0,0.0,CLV_MODEL,0,0,0,0
baseball_mlb,MLB,h2h,Toronto Blue Jays,13038bc4537d05af00935232c7a96b21,150.0,0.46261326183681317,0.4279068671377018,0.39320047243859046,0.39320047243859046,3.47,6.94,0.5,6.98,0.011627861307375753,116.27861307375753,0,-116.27861307375753,0.0,0.0,CLV_MODEL,0,0,0,0
baseball_mlb,MLB,h2h,Chicago White Sox,14c70bb665938baff9719079a82cbb93,140.0,0.4599510813595267,0.4326308033337495,0.4053105253079722,0.4053105253079722,2.73,5.46,0.5,3.83,0.0068417728573212065,68.41772857321206,0,-68.41772857321206,0.0,0.0,CLV_MODEL,0,0,0,0
baseball_mlb,MLB,h2h,San Diego Padres,15bc05498c54cf822aedf7434d3a8bc6,135.0,0.47126194887157,0.4415617816845494,0.41186161449752884,0.41186161449752884,2.97,5.94,0.5,3.77,0.006975960547905773,69.75960547905773,1,94.17546739672794,0.0,0.0,CLV_MODEL,0,0,0,0
baseball_mlb,MLB,h2h,Chicago White Sox,17b57496d4b06d4d4ecabf5046cb5e37,128.0,0.47777925383032355,0.45384861381975233,0.4299179738091811,0.4299179738091811,2.39,4.79,0.5,3.48,0.006791960841608491,67.91960841608491,1,86.93709877258871,0.0,0.0,CLV_MODEL,0,0,0,0
baseball_mlb,MLB,h2h,Colorado Rockies,198e79fae18be9cb416f60f6da4d7996,158.0,0.45266199931327417,0.4139941850352272,0.3753263707571802,0.3753263707571802,3.87,7.73,0.5,6.81,0.010776107182102257,107.76107182102257,1,170.26249347721566,0.0,0.0,CLV_MODEL,0,0,0,0
baseball_mlb,MLB,h2h,New York Mets,1a0f51cf52137e602d477a383aededcd,350.0,0.43360173966582477,0.355944289367291,0.27828683906875723,0.27828683906875723,7.77,15.53,0.5,60.17,0.04,400.0,0,-400.0,0.0,0.0,CLV_MODEL,0,0,0,0
baseball_mlb,MLB,h2h,Tampa Bay Rays,1a4159875887b1b0c4fe65b367df29a7,118.0,0.536455005931455,0.4930618355627613,0.4496686651940676,0.4496686651940676,4.34,8.68,0.5,7.49,0.015863305408224466,158.63305408224466,1,187.18700381704863,0.0,0.0,CLV_MODEL,0,0,0,0
baseball_mlb,MLB,h2h,Washington Nationals,1a7da3935dee427bcfb5038b6aca6b69,160.0,0.49915908001526177,0.48395454000763083,0.46874999999999994,0.46874999999999994,1.52,3.04,0.5,25.83,0.04,400.0,0,-400.0,0.0,0.0,CLV_MODEL,0,0,0,0
baseball_mlb,MLB,h2h,Kansas City Royals,1a85cdf5d7c53f361d8dd4b822af8f09,375.0,0.4361314682590199,0.3411625400210673,0.24619361178311464,0.24619361178311464,9.5,18.99,0.5,62.05,0.04,400.0,0,-400.0,0.0,0.0,CLV_MODEL,0,0,0,0
